,sentiment
11240,0
29492,0
47841,1
11639,1
6816,1
43472,0
31655,0
14140,0
34228,1
4493,1
13074,1
29304,0
13686,0
13947,1
11002,0
7230,0
28365,1
10412,1
5075,0
24264,0
21778,0
42409,1
19330,1
48005,0
4088,0
18351,0
34518,1
4249,0
23383,1
8472,1
42864,1
8787,1
22010,0
12109,0
6142,1
38429,0
46738,0
15037,0
9031,0
20980,1
2659,0
141,0
2597,1
6701,1
15223,0
17761,0
2454,0
22746,0
7418,0
21125,1
10449,1
29516,1
44898,0
47389,0
23952,0
16843,1
8179,1
44333,1
28276,1
9528,0
6370,1
37396,1
22424,0
33209,1
9794,0
25215,1
41814,1
36598,1
49258,0
28795,0
38547,1
39112,0
10693,0
1958,0
155,0
10487,0
48102,1
37346,1
1089,0
22433,0
27516,0
12576,0
9122,1
32602,1
40718,1
11101,0
18058,0
6980,0
6416,0
16021,0
41855,0
11439,1
18710,0
39864,1
33866,1
5433,1
48124,0
13230,0
6450,0
45096,0
43553,0
18099,0
25556,1
30112,0
24765,0
25817,1
20215,1
36116,0
4079,1
41945,0
49200,0
587,0
9346,1
46037,1
46305,0
47175,1
43732,0
49419,0
26475,0
46443,0
21953,1
30090,0
16299,1
30930,0
645,1
30129,1
44517,1
9587,0
32220,0
11739,0
15036,0
32994,0
23172,0
24217,1
26515,0
36632,1
26819,1
43360,1
9752,0
8004,1
16154,0
20095,1
8438,0
26170,0
1529,1
1125,1
33691,1
1283,0
42870,1
31852,0
48763,0
39951,0
44918,0
15149,0
2591,1
5906,1
11205,0
39901,1
2307,0
25188,1
20074,0
17071,0
33380,1
23551,0
19584,0
43936,0
6629,1
4135,1
1898,0
13937,0
282,0
258,1
11116,0
6530,1
37711,0
19206,0
14721,0
11531,0
19909,0
29139,0
6971,0
13521,1
37991,1
2285,1
22447,0
40846,1
21038,0
21384,0
6710,0
49174,1
10403,1
21800,0
33243,1
6411,1
2551,1
29450,1
6852,0
32658,0
38314,0
13489,0
23128,1
26390,1
21253,1
18658,1
41971,0
23648,0
25643,1
42951,0
20354,0
13565,1
22263,1
16280,0
34881,0
29118,0
39961,0
18489,0
6823,0
27624,0
781,1
14939,1
18133,0
30798,1
30932,0
10983,0
6519,0
5774,1
30933,0
13171,0
30573,1
9283,0
9369,0
12819,0
18708,1
43039,1
37823,0
10800,1
48775,0
1727,1
16994,1
4666,0
30651,1
24487,0
8535,1
27733,1
3750,1
12924,0
12722,1
30575,0
11407,0
97,0
3137,0
46136,1
14357,0
17921,1
13140,1
3648,1
43617,1
12485,1
1633,1
21008,0
45232,0
44629,1
49692,0
18474,0
23481,1
6171,0
7521,0
33340,1
32316,1
9879,1
48849,0
19446,1
33365,0
15352,0
23017,0
49305,0
24259,1
47408,1
7345,0
6304,0
47388,1
49320,0
16376,0
47590,0
29055,1
22360,1
18322,1
48585,0
49140,1
34521,0
28228,1
18745,1
20644,0
5432,0
22669,1
45951,0
47170,1
2539,1
11929,1
48149,0
41903,0
48499,1
1171,1
7927,1
14289,1
31358,1
32262,0
47561,1
36768,0
17073,0
15892,1
48972,0
18681,0
40785,1
2643,1
30314,0
5347,1
30508,0
41800,0
32972,1
7896,1
9833,1
34782,0
28047,1
32591,1
17015,0
8461,1
19675,1
34742,1
162,0
37766,0
47698,1
9557,1
27037,1
37481,0
9067,0
1431,1
15261,1
23252,0
45603,1
13975,0
1619,0
7710,0
7736,1
37051,0
7531,1
46907,0
17069,0
13493,1
42821,0
43619,0
3384,1
2839,0
29312,1
5105,0
15078,1
29309,1
19715,0
26201,1
43363,0
25279,1
2096,1
42963,0
22436,1
7999,0
29252,0
16370,0
5017,1
25122,1
17833,0
23284,1
18994,1
18284,0
24570,0
35525,0
32373,1
6397,0
42845,0
28272,0
46698,0
46850,0
34865,1
8329,1
30268,1
41796,1
3471,1
45657,1
14472,1
18509,0
30254,1
34501,1
18394,0
30447,1
34051,0
45253,0
12448,0
10028,0
21621,1
33787,1
16184,0
48054,0
9518,1
27386,0
25051,1
19194,0
1651,0
33598,0
33937,0
10720,1
6256,0
28854,1
5469,1
29411,0
16044,1
10258,0
43934,1
13428,0
37861,0
21817,0
541,0
42092,0
12693,1
5997,0
3390,1
44848,0
43922,0
28731,0
14226,1
16029,1
49927,1
43543,0
11005,0
36727,1
27523,1
6643,0
29750,0
23225,0
16087,1
3586,1
29197,0
36060,0
2563,0
43590,1
27766,0
47207,1
37804,0
33848,0
38659,0
26661,0
14537,1
2023,1
13109,0
48736,1
7909,0
48392,1
23705,1
1013,0
18313,1
42003,1
38019,0
9596,1
34947,1
17081,1
23762,0
12087,1
5110,1
24286,0
34546,1
36751,1
15379,1
23928,0
40372,0
19873,0
13944,1
26832,1
35851,0
10805,0
19033,0
43241,0
19363,1
37900,1
2159,1
31656,0
11329,0
25498,1
14042,1
14566,1
39213,1
36735,0
34196,0
3081,1
2520,0
44522,0
48056,1
42815,1
48265,1
38787,0
16832,0
25860,0
22656,0
36495,1
41321,1
22663,0
29806,1
36068,1
9496,0
39019,1
5926,1
29725,0
16406,0
18450,1
18037,0
8894,0
8706,1
1376,1
1724,0
27044,1
3754,1
43285,1
29739,1
20567,0
46486,0
36850,0
26062,1
44638,0
24858,0
45268,1
13057,0
19921,1
28444,1
23387,1
43541,0
20714,0
28927,0
42719,0
14571,0
29334,1
17030,1
23911,1
33069,1
14215,0
15997,1
39933,1
28044,0
47318,1
43950,0
37643,1
10736,1
30841,1
12258,0
18544,1
33453,1
48496,1
11435,0
48016,1
14291,1
2461,0
12275,1
27413,1
11889,0
39896,1
38714,1
4583,0
22168,0
45000,1
26806,1
23953,0
45838,1
16905,1
29921,1
48665,1
3983,0
39071,1
42676,0
33548,1
17153,0
21991,0
5978,1
25227,0
20131,1
34964,0
46857,1
49864,1
20669,1
12504,1
42600,0
26189,1
6979,1
32125,1
11824,0
25538,1
31182,1
35144,1
17630,1
23888,0
44251,1
39279,0
13279,1
28270,1
48953,0
47241,0
5439,0
10759,1
39261,1
41732,0
29956,0
27065,0
28138,1
38278,1
38098,1
45454,1
4531,1
9866,1
10142,0
44857,0
28903,1
22804,0
16531,1
18052,1
11280,0
35479,1
24034,1
28082,0
7788,1
36224,1
28758,0
4940,1
41991,0
26724,1
22614,1
39851,0
30111,0
31186,0
25431,1
7099,1
8080,0
23472,0
47699,1
48180,0
27425,1
41674,0
25364,0
28671,0
20281,1
47420,0
23561,1
42080,1
6172,1
3631,0
39040,1
25000,0
33160,0
3191,1
32784,0
30911,1
49453,0
19877,0
30620,0
26035,0
48040,1
14056,0
7394,0
21223,0
33361,0
28411,1
37487,0
25121,1
38595,0
10749,1
24345,1
29300,0
22420,1
4798,1
10634,1
4795,1
44002,1
41424,1
163,0
671,0
47076,0
49743,0
16052,0
24817,1
22740,1
30784,1
25476,0
5542,0
40761,1
24022,0
23177,0
43668,1
7758,1
37605,1
6548,0
24282,0
4481,1
3716,1
10837,0
38908,1
9956,0
31174,1
34317,1
27605,1
26715,1
30874,1
31238,1
14818,1
33535,1
5693,1
32371,1
42468,0
15422,1
37285,0
12411,1
48856,1
47455,0
3292,0
41779,0
34171,0
1382,1
43108,1
23312,0
34406,1
46851,0
32003,0
41568,1
23291,0
31823,0
6406,0
9074,0
28141,1
28861,0
5448,0
29794,1
44936,0
37846,1
25032,1
30158,1
26526,0
46332,0
36618,0
39256,0
31497,0
42913,0
13828,0
39922,0
6430,1
6610,1
27286,0
37947,0
20733,1
12330,0
18268,0
12677,0
35262,0
28179,1
33613,1
8734,0
11916,1
28763,1
11871,0
45183,0
7967,0
23563,1
40108,1
46659,0
31822,1
16920,0
17347,0
39905,0
35732,1
5772,0
23429,1
35298,0
11138,1
14716,1
8429,0
37685,0
31055,1
25709,0
31552,0
5901,0
8286,0
29984,1
8984,0
5656,0
28937,0
38675,1
7373,1
48576,0
6721,1
24226,1
46484,0
12686,0
8264,1
40461,1
29619,1
31750,0
28495,0
8325,1
7629,1
45033,1
11421,1
34594,1
21932,1
25169,0
12329,0
33328,0
31982,0
36875,1
24819,0
5435,0
4437,0
10382,1
24981,1
17826,0
24837,1
37174,0
36035,0
18073,1
42685,1
38067,0
18880,0
30682,1
35585,1
18792,0
22641,0
5782,1
16163,1
19169,1
9715,0
10699,0
49259,0
4895,0
26342,1
20421,0
13395,1
32916,1
16669,1
32376,1
18752,1
41323,1
26116,0
29301,1
37211,0
7446,0
33004,0
15901,0
34447,1
10754,0
39891,0
48834,0
42891,1
46479,1
29328,0
3083,1
33400,0
23197,1
35433,1
207,0
28982,0
25592,0
3374,1
10526,1
42828,0
47556,1
30137,1
44843,1
48030,0
32007,0
46877,0
9686,1
19201,0
5249,1
32581,1
8533,0
40194,1
45113,0
48219,1
40747,1
49024,0
34503,1
14484,0
4255,1
47735,0
2475,1
10756,0
5051,1
3713,0
6704,0
2472,1
37957,1
10106,0
31367,1
16456,1
14210,0
7843,1
45408,1
46820,0
45799,0
12323,0
39532,1
25766,1
31007,0
10793,0
33893,0
17625,0
49689,1
29371,1
44311,1
32496,1
47683,0
23164,1
32117,1
28482,0
4358,0
46882,1
17727,1
33537,0
21400,0
7421,1
39420,1
27213,1
9160,1
26122,1
23711,0
40390,1
33755,0
27042,1
16014,0
2852,0
11695,0
41621,0
14996,1
17014,0
29344,1
17633,0
26160,1
42422,1
3040,0
16035,0
37778,0
145,1
23384,0
36041,0
31910,1
7227,0
36451,1
39575,1
45105,0
34084,1
35993,0
49710,0
31401,0
9852,0
38520,1
10617,0
16393,0
37384,0
28552,1
49309,0
23253,1
34068,1
23669,1
15222,0
22668,0
49374,0
13673,0
42668,1
5495,0
21675,1
42368,1
34566,1
12149,1
42435,1
24611,0
6441,1
8636,0
24489,0
18743,1
23486,0
3654,1
7052,0
29734,1
44139,0
34054,0
20829,1
34905,0
23171,1
43596,1
44976,0
12289,1
42641,1
47788,0
13467,1
6894,1
42652,1
36378,1
27117,0
28211,1
7151,0
6012,0
46413,0
46881,1
37650,1
13076,0
45379,1
44814,0
36914,1
8906,0
39310,0
21627,0
27764,0
4431,0
47867,1
33174,1
24596,1
39338,0
13178,1
26987,0
16173,1
26966,1
25519,1
8234,0
43790,1
46819,1
11563,0
27598,1
11556,0
16353,0
21636,0
32779,1
4760,0
1177,0
31348,1
26523,0
43461,0
35631,1
6471,0
28441,0
22612,1
41986,1
12040,0
35757,1
25537,1
11207,1
39778,1
44298,1
14437,0
22443,1
31010,0
28144,1
8927,1
45360,1
17824,0
49701,0
31324,1
35643,1
12178,1
9108,0
34958,1
37574,1
27723,0
23616,0
3726,0
26200,0
41781,1
40957,0
1367,0
3712,0
38218,0
17772,1
25426,1
33768,1
31116,1
7761,1
36321,0
4114,0
26213,1
1667,1
29165,0
35941,0
25923,1
39882,1
488,1
19614,0
27208,0
6924,0
45743,0
21592,0
7848,0
5704,1
40901,0
17087,1
37873,0
4033,0
36059,1
8125,1
44633,0
26984,1
13380,0
42287,1
49568,1
46733,0
47055,0
13598,1
48044,0
48776,1
30659,0
37208,0
42823,0
29259,0
49397,0
48563,0
49069,0
49251,0
24089,1
15504,1
28625,0
22473,1
15577,0
38006,1
47414,1
45141,0
48844,0
13669,1
40287,0
23196,0
42759,1
41974,1
42324,1
10225,1
4470,1
17275,1
43753,0
1969,0
12595,1
32556,0
38525,1
22911,0
39062,0
12115,0
13605,1
40363,0
9110,0
3249,0
6570,1
6638,1
15398,1
23857,0
45272,1
125,0
38138,1
1239,0
35057,1
41235,0
25611,0
33997,0
9200,1
29856,1
39748,1
37946,0
28404,0
10724,1
20677,0
1058,0
39030,1
15360,0
27420,0
281,0
25619,1
25892,0
47614,1
968,1
16001,0
20337,0
34707,0
17658,0
619,0
18309,1
1742,0
17774,1
14135,1
26155,0
9847,1
36336,1
26928,1
26788,0
15563,1
6116,1
35946,0
19576,1
42267,1
6099,0
16959,0
43320,0
23040,1
23499,1
13994,0
38663,1
6276,1
42240,1
48732,1
45917,0
11083,1
5724,0
10831,1
16653,1
33397,1
44738,1
39198,1
36142,0
12588,0
32419,0
20939,1
21927,1
13760,0
43006,0
2113,1
26616,0
35984,0
45893,1
3814,0
41089,0
35923,0
47064,1
35046,0
4599,1
32781,0
34414,1
29052,0
48906,1
35133,0
4648,1
44965,0
26916,1
33142,1
22861,1
525,0
41899,0
11561,0
46678,1
12765,1
23279,1
26723,0
19975,1
27490,0
19342,1
33297,0
21116,1
42229,1
45241,1
17778,1
29426,0
12201,1
45350,1
11171,1
26017,0
26958,1
49843,0
12003,0
22015,0
31585,0
31860,0
25849,1
6563,1
4703,0
15282,1
39063,1
33723,0
39443,0
36221,0
25963,1
12803,0
47908,1
8595,0
34839,1
956,0
46804,1
7005,0
30027,1
33120,0
46286,1
16309,1
39004,0
45500,1
28706,1
8946,1
14025,1
49974,0
2920,0
37412,0
661,1
16082,1
39825,0
10181,1
20049,0
24363,1
26911,0
4790,0
2356,1
44662,1
28380,0
18311,0
49594,0
20022,1
31890,1
26745,1
17650,1
13612,0
1560,1
44555,1
10326,0
7179,0
15349,1
15313,0
46026,0
36877,0
29545,1
21288,0
33282,0
33662,1
8601,0
16405,1
27961,0
49935,1
899,0
32975,0
48733,1
33226,1
26630,0
35198,1
24826,1
13629,0
25683,1
3389,1
26289,1
36679,0
25291,0
33320,1
26015,1
39685,1
18440,1
1925,1
38850,0
49114,0
25003,1
9078,1
105,1
3041,1
16369,1
10361,1
32857,1
23398,1
15525,1
43201,0
47219,1
23116,0
18333,0
45004,0
46824,1
27424,0
6368,1
22431,0
9127,1
8905,0
35488,1
30811,1
29781,0
46389,1
8783,1
49783,1
39499,0
43408,0
9768,1
46167,1
3762,0
32981,0
30087,1
48522,0
41688,0
21804,1
6154,0
26143,1
41125,0
17773,0
29009,0
30015,1
26589,1
36935,1
20172,0
29759,1
16967,0
35201,1
5109,0
9208,1
48699,0
8712,0
34531,1
13547,0
28541,0
11536,0
47837,0
3224,0
526,1
15251,1
44859,0
5655,0
41652,1
38827,1
17343,1
39110,0
30707,0
20017,1
46765,0
17434,1
8782,1
8711,1
3380,0
36444,1
5776,0
39341,1
21563,1
34375,0
19994,0
18639,0
23019,1
49997,0
26385,0
17175,1
41752,0
19440,1
26431,1
1980,0
11425,0
19982,0
44923,0
12857,1
7424,1
5626,0
32196,1
34450,1
28602,1
16335,1
39214,1
33756,1
32347,0
28087,1
47851,1
44413,1
22042,0
11722,0
3093,0
13261,0
46766,0
23411,1
17482,1
10396,1
35612,1
41846,0
3342,1
16422,1
32232,0
6540,1
23650,0
14288,0
36124,1
13025,1
26029,1
11745,1
44569,0
48681,0
29241,0
27082,0
27570,0
47182,1
31598,1
7813,1
49679,1
21510,1
27083,0
35196,0
21427,0
21730,0
25338,0
11939,0
21195,0
24860,0
37567,0
23821,0
2353,0
11383,1
20953,1
9077,0
8073,0
14859,0
49417,0
7491,0
45539,1
49107,1
7059,0
13507,1
16661,1
5084,1
26660,0
25821,0
35150,1
33339,1
1435,0
13281,1
42207,1
21736,0
29257,0
44486,0
47517,1
10706,0
5445,0
1007,1
31575,0
37311,1
12987,0
7009,0
31966,1
34832,1
1136,0
9882,0
30220,0
21727,1
10177,0
33062,1
26123,1
26588,1
18787,0
26705,1
36766,1
42534,0
36509,0
11700,1
22890,1
2719,0
40329,0
12713,1
47638,1
2808,1
9017,0
22534,1
2469,1
3738,1
20670,1
46249,1
26292,0
32088,0
33130,1
39692,0
18088,0
31290,0
47456,1
2139,1
19623,1
7314,0
20695,1
34080,0
26572,1
6183,1
30561,1
11303,0
1591,1
49250,0
18546,0
2396,0
47327,0
9516,0
38001,1
48626,1
21452,1
20420,1
41755,1
3020,0
9903,0
40996,1
29125,0
41873,1
46681,1
5295,1
3972,0
21754,0
14663,0
4133,1
33742,0
40059,0
25559,0
15585,0
42520,1
46542,0
29192,0
28841,0
25931,1
23265,1
37784,0
17602,0
32284,1
43642,1
23874,1
46007,1
18024,1
17674,1
44641,1
17764,1
34701,0
37443,1
10222,0
33660,1
7287,1
7906,1
28831,1
24578,1
47319,1
26685,0
25425,1
18850,1
7657,1
42874,1
26172,0
30448,1
18297,0
11362,0
46600,1
726,1
7214,1
8245,0
15876,1
14199,1
43513,1
27376,0
17320,1
40042,0
11593,0
34157,0
36332,0
41844,0
38197,0
15934,0
14899,1
24262,0
48280,0
14561,0
34636,0
29757,0
40970,0
806,1
37573,1
32123,0
41898,1
45028,1
48952,1
49952,1
43194,0
31883,0
9155,0
23895,0
15152,0
4494,1
35400,0
47054,0
48622,1
25280,0
40600,1
47037,0
32913,1
34801,1
32413,1
24951,0
33933,1
44460,0
2050,0
20144,0
32733,1
10816,0
12676,1
3430,1
24574,0
39837,0
37129,0
10616,1
18155,1
19895,1
33039,0
12984,1
8436,1
29629,0
45084,0
49726,0
41773,0
49605,0
30586,1
3810,1
13919,1
29969,0
27788,0
9996,0
29430,0
37114,0
545,0
8502,0
44481,0
15229,0
9323,1
13737,0
28687,1
48288,1
27345,1
7564,0
15317,1
44547,1
6640,1
28535,0
40998,1
12651,1
23510,1
20662,1
31705,0
2983,0
29866,0
16514,0
13409,0
30907,0
35435,1
9374,0
24077,1
21776,1
614,1
17850,0
37265,1
19426,0
25510,1
36062,0
6737,1
34268,0
29398,1
41786,1
17905,1
48908,1
15023,0
11122,0
4232,1
24070,1
8820,0
37198,0
44813,1
16774,1
28921,0
19541,0
22297,0
12182,1
41360,1
4806,1
29711,1
48694,0
27935,1
46617,1
25064,1
11918,0
15896,0
5319,0
39887,0
2421,1
1750,0
11344,0
12254,0
49666,0
338,0
24791,0
44623,0
1341,0
49452,0
28470,1
36408,0
21520,1
35772,0
6960,0
4090,1
26212,0
23051,0
23393,0
20581,0
19933,1
9650,1
41131,0
20587,1
34020,0
28145,0
45186,1
24354,1
13350,0
48749,1
18023,1
9130,1
60,0
34008,1
37904,0
35111,0
15048,0
34888,1
1524,0
40385,1
32921,1
47304,1
481,1
38890,0
45420,0
24058,1
12112,1
15850,0
31987,0
1762,1
48275,1
8942,0
40483,0
21792,1
23863,1
29077,0
4853,0
2711,0
23150,0
28769,0
31463,1
11046,0
24762,1
25712,1
6819,0
24063,1
13081,1
21874,0
11555,0
21172,0
19250,1
38709,1
35835,1
48829,1
36397,0
29373,0
24027,0
35796,1
35737,0
11664,0
27529,1
8646,0
47924,0
46828,1
30987,1
4263,1
29402,0
17029,1
15646,0
40760,1
16725,0
40809,0
1622,0
12875,0
31896,1
22180,1
39952,1
49177,1
31653,1
38243,1
26665,0
31889,1
16458,1
8996,0
11372,0
41401,0
17685,1
23752,1
34072,0
41196,0
36801,0
35367,0
12808,1
2573,0
27856,0
35954,1
28529,0
37599,0
20607,1
24557,0
2106,1
19063,1
48285,0
45648,1
29975,1
17771,0
43861,0
7083,0
45960,1
1279,0
13221,1
33572,1
14596,1
11382,0
37334,1
29378,1
49613,0
15358,0
37609,1
19978,0
22419,0
23236,1
42880,0
8705,0
31419,0
13859,1
41874,0
36220,1
20079,0
2198,0
16032,0
4425,0
6150,1
47057,0
17327,0
822,1
47838,0
21389,1
41124,1
12175,0
18922,1
47917,0
9503,0
31821,1
21591,1
49410,0
7970,0
13575,1
35822,1
20059,0
24160,0
39986,0
6722,0
3300,0
19694,1
31480,0
8519,0
10682,1
30678,0
47063,0
10998,0
45368,1
44039,0
49760,1
19846,0
26399,1
40411,0
16438,0
47190,0
10093,1
34249,1
37641,1
13087,1
40806,0
12342,0
25522,0
38565,0
11485,1
26737,0
38000,1
6645,0
28865,0
48302,1
38258,1
33536,1
18449,1
23570,1
28071,1
7311,0
24861,1
42460,1
20908,0
27952,0
2717,1
2079,1
27965,0
33719,1
24442,0
2482,1
26838,0
41949,1
1759,0
9984,1
20806,0
9916,1
21566,1
31195,1
24917,0
37011,0
19816,1
46163,0
4944,1
27696,1
38356,0
16241,1
10395,0
19097,1
4757,1
28734,1
37148,1
46240,1
22359,1
19956,1
45765,1
5299,0
1990,0
45080,0
45719,0
13490,1
4971,0
49677,1
45994,1
6783,0
36368,1
8666,1
8070,0
8577,1
7973,0
43082,0
34393,1
25150,1
40738,0
13224,0
32409,1
36980,0
39224,1
31880,1
9524,0
11694,1
2708,1
39282,0
37430,1
34622,0
35840,0
19256,1
47523,0
1645,1
36185,0
36244,1
22116,0
11053,1
34560,1
13718,0
47882,1
3797,1
3368,0
44327,0
39964,1
20530,0
44409,0
41563,0
27632,1
126,0
38727,1
46403,1
15343,0
37219,1
39915,1
19915,1
27306,1
33595,0
26215,1
15328,0
17368,1
44241,0
7783,0
10380,1
10457,1
2443,1
24938,1
10541,1
814,1
12999,1
44165,1
48855,1
43879,1
14153,0
12298,1
5779,1
34884,0
33561,0
10147,0
39666,0
35442,0
16478,0
48538,1
20609,0
3756,1
35659,0
18755,1
14382,0
20103,1
35996,0
40631,1
6359,0
49021,0
29486,1
23710,0
46197,0
43872,1
46714,1
37380,0
32265,1
19029,1
2243,0
38141,0
2336,0
17334,0
32154,1
44028,0
1120,0
32184,1
10789,0
33187,0
922,0
9446,1
25053,0
5408,1
5788,0
15374,1
21951,1
31273,1
24519,1
17586,1
31110,1
27202,0
41157,0
1970,0
11302,0
4018,1
26727,0
36455,1
18381,1
45558,0
11246,1
34016,1
2192,1
19096,0
9184,1
18574,1
37438,1
21526,0
5984,0
6565,1
7804,0
11954,1
39711,1
28173,0
29287,0
9510,1
43303,1
18520,1
17449,0
14060,1
16984,1
20611,1
40345,0
77,0
23930,0
19282,1
15524,0
21204,1
23325,0
30523,1
41832,0
8007,0
21852,1
5951,0
43925,1
36159,0
5415,0
8162,0
19019,0
5256,1
36298,0
8567,0
1908,1
42929,1
235,1
12219,0
31037,1
17988,0
40752,0
42078,0
28253,0
36258,1
26614,0
32293,1
14231,0
27534,0
19216,1
43336,1
1342,1
8512,0
34387,1
5287,1
39809,0
2219,1
9865,1
22422,0
16644,0
49228,1
45745,1
20128,1
47362,0
39756,0
32254,1
20618,1
1917,0
1828,0
42533,0
45375,1
12941,1
39001,1
2048,1
39051,1
36976,0
45587,0
26386,0
42101,1
30105,0
6469,1
32043,1
49286,1
46514,0
48153,0
13703,1
10954,1
846,1
38328,0
13234,1
47077,0
18935,1
46685,1
117,0
41605,1
22350,0
28746,0
14043,0
41427,0
16389,0
38110,0
9111,0
10787,0
4324,0
35358,0
24818,1
13046,0
27446,0
20119,1
13918,1
10589,0
11613,1
27139,1
6767,0
5622,1
1605,0
26900,1
27285,1
28024,1
3812,0
47045,0
17260,1
10554,0
10167,0
34529,0
48447,1
19123,1
35240,1
15913,1
6738,0
23275,1
15728,1
12199,0
7943,1
12910,1
14369,1
26069,1
6371,0
26734,0
16616,1
8258,1
7561,0
42563,1
6168,0
44243,1
3596,1
39056,1
4632,0
47915,1
6229,0
29926,0
49369,0
49317,0
10267,0
45540,1
38518,0
8152,1
46271,1
35854,0
34674,1
39650,1
23333,0
40441,0
40940,0
1531,1
38638,0
19181,0
17302,0
18030,0
5122,0
5126,1
46391,1
15034,0
4621,0
39577,1
16748,1
48513,1
44247,0
2125,1
8150,1
28699,0
8717,0
45781,1
55,0
17022,1
302,1
22195,0
14178,0
13568,0
29721,0
4432,1
19262,1
45162,0
10478,0
43221,0
5240,1
22574,1
10488,0
23321,0
23624,1
16282,0
46892,0
26329,0
42928,0
27693,1
18777,1
16907,1
39144,1
39749,1
13716,1
23061,0
36668,0
37545,0
45659,0
21969,0
21508,1
23954,0
11314,0
28732,1
10161,0
4188,0
33434,1
36034,1
18271,0
41240,0
42679,1
45415,0
24071,0
22415,1
11637,1
6090,1
6238,1
15183,0
40118,1
24214,0
17144,1
6254,0
45002,0
12015,0
36586,0
39037,0
4300,1
5569,0
14388,0
7941,0
27169,0
36932,1
19963,1
21833,0
19856,1
39811,1
37660,0
43088,0
4854,1
4637,0
42318,1
31703,0
28920,0
17715,0
10209,0
23386,1
25934,1
6941,1
8017,0
42289,0
6949,1
39649,0
13051,1
15781,0
26698,1
37441,0
12173,0
39764,1
1252,1
44238,0
15254,0
19758,1
19198,1
22928,0
42808,1
37626,0
24285,1
41348,1
8427,0
42944,0
37131,1
32049,1
28538,0
43125,1
14489,1
7239,1
47198,0
36187,0
26657,1
42783,0
49525,0
37744,1
4544,0
21949,1
17100,1
45106,0
34816,0
38765,0
48212,1
13456,1
32201,1
4809,0
10916,1
3636,1
23524,0
23574,1
15106,0
38757,0
9860,0
49923,0
18384,0
12763,1
29189,0
47926,0
40943,0
404,1
384,0
8702,1
40034,1
10344,0
18017,1
20384,1
46540,1
21168,1
6938,0
6970,0
20309,1
4158,0
23833,0
49390,1
46318,1
8415,0
34961,1
27712,1
1015,1
37892,1
29548,0
23793,0
19255,0
9,1
10136,0
4804,0
5713,0
45445,0
34349,1
27532,0
17308,0
31471,1
35547,0
13216,1
38088,1
40080,1
47605,1
38810,1
20159,1
4835,1
37732,0
27355,1
33307,1
31921,1
40251,0
19129,0
36487,0
46427,1
9337,0
29703,0
667,1
23959,0
24933,1
21447,1
11023,0
10975,0
34121,1
13323,0
7114,0
24504,1
41430,0
19087,1
3330,1
40821,0
44597,0
42356,1
38413,0
17640,0
6190,0
48529,0
44472,1
13843,0
30354,1
25826,1
21732,1
11003,1
27860,0
27509,1
20559,1
37678,1
34620,1
22700,1
45740,0
36395,1
2105,1
49285,0
46196,1
37797,0
17312,0
33591,1
23960,0
28016,0
34299,0
33982,0
504,1
14683,1
42956,0
39298,1
42918,1
42344,1
25470,1
13116,1
30355,1
3709,0
49508,1
21233,1
4748,0
20652,1
44482,1
15485,1
28710,0
28178,0
25289,1
26790,1
38069,0
6588,1
34578,0
19870,1
23803,1
35909,1
25731,1
1324,1
37080,1
40262,1
26256,0
41459,1
17749,1
26432,1
42348,0
13807,1
28295,1
26962,0
22556,1
17924,1
19065,1
23322,1
27569,0
39081,1
46732,1
21677,1
1542,0
44261,1
11516,0
7056,1
35307,0
17337,0
23625,0
48136,0
6731,0
37614,1
6801,1
24394,1
37098,0
8924,0
38102,0
23714,1
9348,1
37497,0
22925,0
11174,1
21689,1
21545,0
24244,1
18540,0
1062,0
27192,0
1167,0
40419,1
21972,0
11130,0
31667,0
23576,1
37259,0
21364,0
8335,0
5486,1
32307,0
17101,1
35270,0
4360,1
36939,0
24466,0
49715,1
16779,1
13923,0
47280,1
39954,0
698,1
728,1
46959,1
41555,0
14397,1
44912,0
46352,1
21352,0
2914,1
47320,1
43286,1
5644,1
20150,1
36208,0
44811,1
32479,0
7357,0
23190,0
34911,1
5104,1
37841,0
17955,1
20463,1
17506,1
48816,1
47295,0
35735,1
18888,0
38756,1
44425,0
27384,0
23548,1
33496,0
40355,0
7543,0
412,0
11338,0
26092,0
38513,1
24052,1
17209,0
3267,0
20358,0
41576,0
417,1
11261,1
9817,1
15305,1
49049,0
23132,1
25351,0
28761,1
27472,0
27350,1
34850,1
27122,1
31996,0
12161,0
3373,0
38494,1
20491,0
43404,0
20764,0
24107,1
17450,0
3913,1
46247,1
38304,1
32320,0
40770,1
38155,1
28074,1
35506,0
5052,0
4000,1
26144,0
35195,0
11938,0
6833,0
18071,0
851,0
22687,0
25471,0
49115,1
29168,1
30977,0
38646,0
27663,0
4611,0
16364,0
9540,0
41975,0
9823,0
35257,1
44690,0
23289,1
40158,1
2849,0
31843,0
32580,1
14069,1
23049,1
38649,0
26646,1
37220,0
26211,0
29222,1
35247,1
43225,0
43919,0
29899,1
49657,1
13245,0
30445,0
13296,1
44078,1
9435,1
27932,0
19128,1
7253,1
13284,1
3506,1
1679,1
19531,0
8130,0
47893,1
16964,1
9662,0
29375,1
13500,1
3343,1
45952,1
49012,1
45543,1
20056,0
5237,1
7805,1
46175,1
16896,1
29305,1
1081,1
9204,1
34699,0
23944,0
1150,1
5949,1
8308,0
32217,1
25316,0
25945,1
47030,0
37945,1
28251,1
14098,1
17214,0
